X1,X2,X3,X4,X5,X6,y
223.294,4,AGUIX,right renal pelvis,26285,2.700,2.905392
155.142,4,AGUIX,right renal pelvis,26684,3.520,1.64177
316.052,4,AGUIX,right renal pelvis,26375,3.230,4.112736
182.868,5,AGUIX,right renal pelvis,26201,3.100,1.658019
166.435,5,AGUIX,right renal pelvis,26608,2.900,1.323129
372.052,5,AGUIX,right renal pelvis,26599,3.220,5.421333
547.809,5,AGUIX,right renal pelvis,26285,2.700,8.589412
242.655,5,AGUIX,right renal pelvis,26684,3.520,2.998053
411.401,5,AGUIX,right renal pelvis,26375,3.230,5.232547
142.888,1,AGUIX,left renal cortex,10674,3.540,1.200069
175.298,1,AGUIX,left renal cortex,10308,3.190,1.868113
166.411,1,AGUIX,left renal cortex,26328,2.000,1.322035
107.617,1,AGUIX,left renal cortex,26361,3.670,0.2655537
105.329,2,AGUIX,left renal cortex,10674,3.540,0.6812366
109.825,2,AGUIX,left renal cortex,10308,3.190,0.8535433
120.372,2,AGUIX,left renal cortex,26328,2.000,0.5741837
116.005,2,AGUIX,left renal cortex,26361,3.670,0.653149
107.313,3,AGUIX,left renal cortex,10674,3.540,0.6844892
135.340,3,AGUIX,left renal cortex,10308,3.190,1.322425
123.466,3,AGUIX,left renal cortex,26328,2.000,0.6607823
116.595,3,AGUIX,left renal cortex,26361,3.670,0.5176806
136.774,4,AGUIX,left renal cortex,10674,3.540,1.219005
128.602,4,AGUIX,left renal cortex,10308,3.190,1.256535
134.821,4,AGUIX,left renal cortex,26328,2.000,0.8840476
141.275,4,AGUIX,left renal cortex,26361,3.670,0.958769
104.138,5,AGUIX,left renal cortex,10674,3.540,0.5987366
NA,5,AGUIX,left renal cortex,10308,3.190,NA
116.446,5,AGUIX,left renal cortex,26328,2.000,0.6131633
109.701,5,AGUIX,left renal cortex,26361,3.670,0.3607493
93.710,1,AGUIX,left renal medulla,10674,3.540,0.5664804
87.012,1,AGUIX,left renal medulla,10308,3.190,0.7060976
95.204,1,AGUIX,left renal medulla,26328,2.000,0.4033428
87.741,1,AGUIX,left renal medulla,26361,3.670,0.1257944
121.887,2,AGUIX,left renal medulla,10674,3.540,0.938234
146.723,2,AGUIX,left renal medulla,10308,3.190,1.534128
158.631,2,AGUIX,left renal medulla,26328,2.000,1.222691
81.237,2,AGUIX,left renal medulla,26361,3.670,0.1795263
142.755,3,AGUIX,left renal medulla,10674,3.540,1.30777
165.913,3,AGUIX,left renal medulla,10308,3.190,2.069702
177.870,3,AGUIX,left renal medulla,26328,2.000,1.644316
136.087,3,AGUIX,left renal medulla,26361,3.670,0.9229474
186.236,4,AGUIX,left renal medulla,10674,3.540,2.20468
184.126,4,AGUIX,left renal medulla,10308,3.190,2.414128
196.002,4,AGUIX,left renal medulla,26328,2.000,1.909142
166.726,4,AGUIX,left renal medulla,26361,3.670,1.638421
145.439,5,AGUIX,left renal medulla,10674,3.540,1.286976
NA,5,AGUIX,left renal medulla,10308,3.190,NA
163.613,5,AGUIX,left renal medulla,26328,2.000,1.431833
124.747,5,AGUIX,left renal medulla,26361,3.670,0.7398947
60.962,1,AGUIX,left renal pelvis,10674,3.540,0.07771863
85.132,1,AGUIX,left renal pelvis,10308,3.190,0.1632895
63.514,1,AGUIX,left renal pelvis,26328,2.000,0.06231482
75.588,1,AGUIX,left renal pelvis,26361,3.670,0.000882353
101.817,2,AGUIX,left renal pelvis,10674,3.540,0.5025
141.958,2,AGUIX,left renal pelvis,10308,3.190,1.358113
101.816,2,AGUIX,left renal pelvis,26328,2.000,0.4086957
83.504,2,AGUIX,left renal pelvis,26361,3.670,0.03278261
232.271,3,AGUIX,left renal pelvis,10674,3.540,2.427583
261.816,3,AGUIX,left renal pelvis,10308,3.190,3.563585
193.657,3,AGUIX,left renal pelvis,26328,2.000,2.130242
182.622,3,AGUIX,left renal pelvis,26361,3.670,1.482348
350.792,4,AGUIX,left renal pelvis,10674,3.540,5.042583
393.736,4,AGUIX,left renal pelvis,10308,3.190,5.683585
334.309,4,AGUIX,left renal pelvis,26328,2.000,4.622415
269.326,4,AGUIX,left renal pelvis,26361,3.670,3.303913
402.829,5,AGUIX,left renal pelvis,10674,3.540,5.618833
NA,5,AGUIX,left renal pelvis,10308,3.190,NA
346.531,5,AGUIX,left renal pelvis,26328,2.000,4.758744
180.291,5,AGUIX,left renal pelvis,26361,3.670,1.846783
70.800,1,AGUIX,liver,26201,3.100,0
66.000,1,AGUIX,liver,26608,2.900,0
73.000,1,AGUIX,liver,26599,3.220,0
70.850,1,AGUIX,liver,26285,2.700,0
NA,1,AGUIX,liver,26684,3.520,0.008571
90.421,1,AGUIX,liver,26375,3.230,0
73.000,1,AGUIX,liver,10674,3.540,0
85.286,1,AGUIX,liver,10308,3.190,0
NA,1,AGUIX,liver,26328,2.000,NA
78.000,1,AGUIX,liver,26361,3.670,0
76.600,2,AGUIX,liver,26201,3.100,0.086
98.333,2,AGUIX,liver,26608,2.900,0.318095238
114.526,2,AGUIX,liver,26599,3.220,0.501052632
97.500,2,AGUIX,liver,26285,2.700,0.287
75.333,2,AGUIX,liver,26684,3.520,0.78952381
112.947,2,AGUIX,liver,26375,3.230,0.357894737
98.211,2,AGUIX,liver,10674,3.540,0.546315789
97.632,2,AGUIX,liver,10308,3.190,0.685263158
NA,2,AGUIX,liver,26328,2.000,NA
91.526,2,AGUIX,liver,26361,3.670,0.206315789
71.950,3,AGUIX,liver,26201,3.100,0.022
93.667,3,AGUIX,liver,26608,2.900,0.388571429
106.421,3,AGUIX,liver,26599,3.220,0.378947368
99.000,3,AGUIX,liver,26285,2.700,0.25
125.429,3,AGUIX,liver,26684,3.520,0.647619048
92.737,3,AGUIX,liver,26375,3.230,0.44
94.421,3,AGUIX,liver,10674,3.540,0.472631579
114.632,3,AGUIX,liver,10308,3.190,0.635789474
NA,3,AGUIX,liver,26328,2.000,NA
102.895,3,AGUIX,liver,26361,3.670,0.151578947
73.950,4,AGUIX,liver,26201,3.100,0.081
103.048,4,AGUIX,liver,26608,2.900,0.271428571
84.895,4,AGUIX,liver,26599,3.220,0.271578947
102.350,4,AGUIX,liver,26285,2.700,0.238
115.905,4,AGUIX,liver,26684,3.520,0.402857143
95.632,4,AGUIX,liver,26375,3.230,0.150526316
86.211,4,AGUIX,liver,10674,3.540,0.386315789
100.947,4,AGUIX,liver,10308,3.190,0.465263158
NA,4,AGUIX,liver,26328,2.000,NA
89.526,4,AGUIX,liver,26361,3.670,0.023157895
62.150,5,AGUIX,liver,26201,3.100,0
76.857,5,AGUIX,liver,26608,2.900,0.16
89.053,5,AGUIX,liver,26599,3.220,0.033684211
96.150,5,AGUIX,liver,26285,2.700,0.117
107.190,5,AGUIX,liver,26684,3.520,NA
82.263,5,AGUIX,liver,26375,3.230,0.023157895
67.105,5,AGUIX,liver,10674,3.540,0.016842105
NA,5,AGUIX,liver,10308,3.190,NA
NA,5,AGUIX,liver,26328,2.000,NA
83.842,5,AGUIX,liver,26361,3.670,0
106.000,1,AGUIX,spleen,26201,3.100,0.25
188.000,1,AGUIX,spleen,26608,2.900,1.78
125.000,1,AGUIX,spleen,26599,3.220,1.053
106.000,1,AGUIX,spleen,26285,2.700,0.15
None,1,AGUIX,spleen,26684,3.520,1.571
224.000,1,AGUIX,spleen,26375,3.230,2.19
216.000,1,AGUIX,spleen,10674,3.540,2.245
157.905,1,AGUIX,spleen,10308,3.190,1.465714
152.000,1,AGUIX,spleen,26328,2.000,1.259
92.000,1,AGUIX,spleen,26361,3.670,0.27
104.800,2,AGUIX,spleen,26201,3.100,0.249
152.895,2,AGUIX,spleen,26608,2.900,0.668573321
138.571,2,AGUIX,spleen,26599,3.220,1.081904762
151.000,2,AGUIX,spleen,26285,2.700,0.846666667
173.600,2,AGUIX,spleen,26684,3.520,0.681
124.316,2,AGUIX,spleen,26375,3.230,0.668444444
118.579,2,AGUIX,spleen,10674,3.540,0.415789474
126.000,2,AGUIX,spleen,10308,3.190,0.652380952
104.150,2,AGUIX,spleen,26328,2.000,0.448
109.238,2,AGUIX,spleen,26361,3.670,0.457142857
104.600,3,AGUIX,spleen,26201,3.100,0.387
120.789,3,AGUIX,spleen,26608,2.900,0.605883792
102.429,3,AGUIX,spleen,26599,3.220,0.435238095
133.944,3,AGUIX,spleen,26285,2.700,0.701111111
125.600,3,AGUIX,spleen,26684,3.520,0.736
97.474,3,AGUIX,spleen,26375,3.230,0.352
110.105,3,AGUIX,spleen,10674,3.540,0.358947368
100.571,3,AGUIX,spleen,10308,3.190,0.553333333
95.150,3,AGUIX,spleen,26328,2.000,0.25
90.238,3,AGUIX,spleen,26361,3.670,0.162857143
83.400,4,AGUIX,spleen,26201,3.100,0.003
82.895,4,AGUIX,spleen,26608,2.900,0.720777017
78.524,4,AGUIX,spleen,26599,3.220,0.219047619
126.667,4,AGUIX,spleen,26285,2.700,0.387777778
129.200,4,AGUIX,spleen,26684,3.520,0.306
97.316,4,AGUIX,spleen,26375,3.230,0.316444444
76.895,4,AGUIX,spleen,10674,3.540,0.127368421
86.476,4,AGUIX,spleen,10308,3.190,0.326666667
70.450,4,AGUIX,spleen,26328,2.000,0.024
73.238,4,AGUIX,spleen,26361,3.670,0.113333333
77.150,5,AGUIX,spleen,26201,3.100,0
75.316,5,AGUIX,spleen,26608,2.900,0.067205095
79.095,5,AGUIX,spleen,26599,3.220,0.018095238
102.722,5,AGUIX,spleen,26285,2.700,0.195555556
113.400,5,AGUIX,spleen,26684,3.520,NA
77.579,5,AGUIX,spleen,26375,3.230,0.089777778
84.474,5,AGUIX,spleen,10674,3.540,0
NA,5,AGUIX,spleen,10308,3.190,NA
74.950,5,AGUIX,spleen,26328,2.000,0
72.952,5,AGUIX,spleen,26361,3.670,0.117142857
